OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96701449,Sample-Routine,Water,Surface Water,1967-05-28,,,1967-05-31,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,82,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98002403,Sample-Routine,Water,Surface Water,1980-07-11,13:10:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,83,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96601000,Sample-Routine,Water,Surface Water,1966-05-01,,,1966-05-04,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,87,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98002392,Sample-Routine,Water,Surface Water,1980-05-08,13:00:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,89,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97603403,Sample-Routine,Water,Surface Water,1976-08-24,11:30:00,MDT,,,,,,,,,,,,,USGS-391239106501900,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,90,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.98002404,Sample-Routine,Water,Surface Water,1980-07-14,12:15:00,MDT,,,,,,,,,,,,Organization other than U.S. Geological Survey,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,91,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96701458,Sample-Routine,Water,Surface Water,1967-07-09,,,1967-07-19,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,94,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97502287,Sample-Routine,Water,Groundwater,1975-02-24,15:30:00,MDT,,,,,,,,,,,,,USGS-392233107050100,,Valley-Fill Deposits,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,96,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.97102038,Sample-Routine,Water,Surface Water,1971-05-20,07:25:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.96601012,Sample-Routine,Water,Surface Water,1966-06-26,,,1966-06-30,,,,,,,,,,,,USGS-09085000,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,98,mg/l CaCO3,,Historical,,Actual,,,,,,,00410,,,,,,,,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99607625,Sample-Routine,Water,Bulk deposition,1996-04-02,14:45:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 3953,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.04,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00007487,Quality Control Sample-Field Replicate,Water,Bulk deposition,2000-04-10,11:50:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-390636106345500,USGSCORL Lab ID = 7072,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.08,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00704966,Sample-Routine,Water,Bulk deposition,2007-03-29,11:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 15206,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.14,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00007490,Sample-Routine,Water,Bulk deposition,2000-03-28,12:55:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-391050106550000,USGSCORL Lab ID = 7079,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.15,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01306678,Sample-Routine,Water,Bulk deposition,2013-03-18,13:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT059,USGS,"ANC, Gran, buret",USGS National Field Manual,"U.S. Forest Service-Forestry Sci. Lab, Ft. Collins, CO",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00506124,Sample-Routine,Water,Bulk deposition,2005-03-25,13:00:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 12988,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.22,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01404000,Sample-Routine,Water,Bulk deposition,2014-03-17,13:00:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.24,mg/l CaCO3,,Accepted,,Actual,,,,,,EPA 310.1,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","U.S. Forest Service-Forestry Sci. Lab, Ft. Collins, CO",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01007017,Sample-Routine,Water,Bulk deposition,2010-03-22,12:00:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 18245,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.25,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99510916,Sample-Routine,Water,Bulk deposition,1995-03-29,17:05:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 3271,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.30,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00306641,Sample-Routine,Water,Bulk deposition,2003-03-25,09:00:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 10724,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.32,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00007488,Quality Control Sample-Field Replicate,Water,Bulk deposition,2000-04-10,14:15:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-390645106350000,USGSCORL Lab ID = 7075,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.33,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00405974,Sample-Routine,Water,Bulk deposition,2004-04-02,13:40:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 11726,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.34,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99708939,Sample-Routine,Water,Bulk deposition,1997-04-01,13:40:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 4558,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.38,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.01205387,Sample-Routine,Water,Bulk deposition,2012-03-19,13:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT059,USGS,"ANC, Gran, buret",USGS National Field Manual,"U.S. Forest Service-Forestry Sci. Lab, Ft. Collins, CO",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99806591,Sample-Routine,Water,Bulk deposition,1998-03-30,12:00:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-392535107224600,USGSCORL Lab ID = 4977,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.57,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00805030,Sample-Routine,Water,Bulk deposition,2008-04-04,13:30:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 16325,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,0.62,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99306915,Sample-Routine,Water,Bulk deposition,1993-03-18,19:00:00,MST,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 809,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,-0.69,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99907647,Sample-Routine,Water,Bulk deposition,1999-04-06,09:50:00,MDT,,,,,,,,,,,,USGS - Colorado Water Science Center,USGS-392535107224600,USGSCORL Lab ID = 5910,,Not applicable,Not applicable,USGS,USGS,USGS,Unknown,,Alkalinity,Total,1.47,mg/l CaCO3,,Accepted,,Actual,,,,,,,00413,,,,,,TT060,USGS,"ANC or alkalinity, lab,Gran,auto","Analyst, 1952, v 77, p 661-671","USGS CO WSC Water-Quality Research Lab, Denver",,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00102117,Sample-Routine,Water,Surface Water,2001-04-04,17:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,102,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00200923,Sample-Routine,Water,Surface Water,2001-10-10,15:30:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,105,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00301909,Quality Control Sample-Field Replicate,Water,Surface Water,2003-04-24,09:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,"L-1180074 Changed sample type from 9 per dist (Solberg) 7/14/05, dm.",,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,105,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-05-02,holding time exceededsee result comment,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00300087,Sample-Routine,Water,Surface Water,2002-10-08,14:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,115,mg/l CaCO3,,Accepted,,Estimated,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-12-06,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00000794,Sample-Routine,Water,Surface Water,1999-12-02,14:40:00,MST,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,132,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00002809,Sample-Routine,Water,Surface Water,2000-06-05,17:00:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Falling stage,Snowmelt,70,USGS parameter code 82398,Grab sample  (dip),US DH-81,,Alkalinity,Dissolved,15.4,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99902190,Sample-Routine,Water,Surface Water,1999-06-01,15:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Snowmelt,30,USGS parameter code 82398,Single vertical,US DH-81,,Alkalinity,Dissolved,17.6,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00203174,Sample-Routine,Water,Surface Water,2002-05-28,12:10:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,19.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-06-11,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00202578,Sample-Routine,Water,Surface Water,2002-04-24,14:35:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,"L-1190174 missing FAM found and added, no RAM, paa, 4/29/02",,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,24.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2002-05-02,,Lower Reporting Limit,1,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00102150,Sample-Routine,Water,Surface Water,2001-04-05,17:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,28.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00304225,Sample-Routine,Water,Surface Water,2003-09-03,14:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,25.4,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-10-20,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00200920,Sample-Routine,Water,Surface Water,2001-10-10,12:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,26.2,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00004471,Sample-Routine,Water,Surface Water,2000-08-21,16:20:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,26.8,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00000846,Sample-Routine,Water,Surface Water,1999-12-08,10:25:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, normal stage",Under ice cover,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,29.4,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00100285,Sample-Routine,Water,Surface Water,2000-11-07,15:45:00,MST,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09073300,,,"Stable, low stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-81,,Alkalinity,Dissolved,30.3,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00302333,Sample-Routine,Water,Surface Water,2003-05-28,09:15:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,Rising stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,58.5,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2003-06-17,,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00103299,Sample-Routine,Water,Surface Water,2001-05-29,17:50:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,Peak stage,Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Dissolved,65.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99902191,Sample-Routine,Water,Surface Water,1999-06-02,09:40:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09081000,,,"Stable, high stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 plastic bottle,,Alkalinity,Dissolved,65.2,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.99902093,Sample-Routine,Water,Surface Water,1999-05-27,08:37:00,MDT,,,,,,,,,,,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-09085000,,,"Stable, high stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-77 TM,,Alkalinity,Dissolved,70.6,mg/l CaCO3,,Historical,,Actual,,,,,,,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,nwisco.01.00402292,Sample-Routine,Water,Surface Water,2004-05-26,12:55:00,MDT,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09085000,"L-1490166 x=cooler received late (11:20am,5/28/04) according to DOI contract with FedEX. File claim with FedEX.com for late delivery charges.",,"Stable, normal stage",Snowmelt,10,USGS parameter code 82398,Equal width increment (ewi),US D-95 plastic bottle,,Alkalinity,Dissolved,82.9,mg/l CaCO3,,Accepted,,Actual,,,,,,Hold-time violation - for accurate results measure in the field without delay. See NWQL Tech Memo 95-01,29801,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)","USGS TWRI 5-A1/1989, p 57",,2004-07-16,holding time exceededsee result comment,Lower Reporting Limit,2,mg/l CaCO3,,NWIS
